    0.138804727792739868E+01   -0.255628645420074463E+00    0.821002006530761719E+00   -0.289037175789616496E+01   -0.586116033122328233E+02   -0.557212315543366614E+02   -0.547515351937698025E+01    1
   -0.823499321937561035E+00    0.760173797607421875E-01    0.116795778274536133E+00   -0.289037175789616496E+01   -0.585987866260911261E+02   -0.557084148681949642E+02   -0.548515351937698004E+01    1
    0.113073867559432983E+01   -0.558097064495086670E+00    0.629317283630371094E+00   -0.289037175789616496E+01   -0.585674713252794703E+02   -0.556770995673833085E+02   -0.549515351937697805E+01    1
    0.863761603832244873E+00   -0.449806272983551025E+00    0.299036860466003418E+00   -0.289037175789616496E+01   -0.585515093193761942E+02   -0.556611375614800323E+02   -0.550515351937697694E+01    1
    0.422154486179351807E+00   -0.146496891975402832E-01    0.856541395187377930E-01   -0.289037175789616496E+01   -0.585493645341864024E+02   -0.556589927762902406E+02   -0.551515351937698295E+01    1
   -0.903104066848754883E+00   -0.235841274261474609E-01   -0.570154070854187012E+00   -0.289037175789616496E+01   -0.585344309356636785E+02   -0.556440591777675166E+02   -0.552515351937698185E+01    1
    0.137898266315460205E+01    0.447780668735504150E+00    0.630748271942138672E-01   -0.289037175789616496E+01   -0.585302796933698701E+02   -0.556399079354737083E+02   -0.553515351937698163E+01    1
    0.582562386989593506E+00   -0.412255704402923584E+00    0.277321815490722656E+00   -0.289037175789616496E+01   -0.585205530846241047E+02   -0.556301813267279428E+02   -0.554515351937698142E+01    1
   -0.105299949645996094E+01    0.347688138484954834E+00   -0.295904397964477539E+00   -0.289037175789616496E+01   -0.585103973707562943E+02   -0.556200256128601325E+02   -0.555515351937698032E+01    1
    0.916879534721374512E+00   -0.274732410907745361E+00    0.545379281044006348E+00   -0.289037175789616496E+01   -0.585051885093143866E+02   -0.556148167514182248E+02   -0.556515351937698544E+01    1
   -0.107411867380142212E+01    0.385577559471130371E+00   -0.633128643035888672E+00   -0.289037175789616496E+01   -0.584852320741854186E+02   -0.555948603162892567E+02   -0.557515351937698611E+01    1
    0.113601922988891602E+01   -0.505172610282897949E-01    0.717644333839416504E+00   -0.289037175789616496E+01   -0.584740740960195566E+02   -0.555837023381233948E+02   -0.558515351937698146E+01    1
   -0.902558147907257080E+00    0.564111292362213135E+00   -0.343837857246398926E+00   -0.289037175789616496E+01   -0.584379211356189856E+02   -0.555475493777228237E+02   -0.559515351937697680E+01    1
   -0.629725813865661621E+00    0.414109647274017334E+00   -0.325482249259948730E+00   -0.289037175789616496E+01   -0.584242603475034556E+02   -0.555338885896072938E+02   -0.560515351937697748E+01    1
   -0.112635451555252075E+01   -0.448750734329223633E+00    0.321351766586303711E+00   -0.289037175789616496E+01   -0.584170583745436716E+02   -0.555266866166475097E+02   -0.561515351937697904E+01    1
    0.129568165540695190E+01   -0.475479841232299805E+00    0.363355755805969238E+00   -0.289037175789616496E+01   -0.584003026052616434E+02   -0.555099308473654816E+02   -0.562515351937698060E+01    1
    0.148425847291946411E+01   -0.770235121250152588E+00    0.494860172271728516E+00   -0.289037175789616496E+01   -0.583929766438655378E+02   -0.555026048859693759E+02   -0.563515351937698039E+01    1
    0.313874959945678711E+00   -0.418397784233093262E-01    0.198601841926574707E+00   -0.289037175789616496E+01   -0.583889442719209413E+02   -0.554985725140247794E+02   -0.564515351937698284E+01    1
   -0.512062311172485352E+00   -0.146015703678131104E+00   -0.213334560394287109E-01   -0.289037175789616496E+01   -0.583737901337389431E+02   -0.554834183758427812E+02   -0.565515351937698085E+01    1
   -0.113908821344375610E+01    0.121808052062988281E-01   -0.192697763442993164E+00   -0.289037175789616496E+01   -0.583692282019409276E+02   -0.554788564440447658E+02   -0.566515351937697975E+01    1
   -0.142955946922302246E+01   -0.260480046272277832E-01   -0.223451256752014160E+00   -0.289037175789616496E+01   -0.583556249238773788E+02   -0.554652531659812169E+02   -0.567515351937697954E+01    1
   -0.127524143457412720E+01    0.402079224586486816E+00   -0.329625129699707031E+00   -0.289037175789616496E+01   -0.583279040126961021E+02   -0.554375322547999403E+02   -0.568515351937697666E+01    1
   -0.126289665699005127E+01   -0.499591827392578125E+00    0.379252552986145020E+00   -0.289037175789616496E+01   -0.583120593683322426E+02   -0.554216876104360807E+02   -0.569515351937697734E+01    1
    0.126892447471618652E+01   -0.505721211433410645E+00    0.354536652565002441E+00   -0.289037175789616496E+01   -0.582643039717955276E+02   -0.553739322138993657E+02   -0.570515351937697890E+01    1
    0.331533014774322510E+00   -0.127984285354614258E-01    0.218078851699829102E+00   -0.289037175789616496E+01   -0.582573301392830345E+02   -0.553669583813868726E+02   -0.571515351937697780E+01    1
    0.653892517089843750E+00   -0.214088559150695801E+00    0.406851053237915039E+00   -0.289037175789616496E+01   -0.582459283018757574E+02   -0.553555565439795956E+02   -0.572515351937697403E+01    1
    0.806315481662750244E+00   -0.556850373744964600E+00    0.314696192741394043E+00   -0.289037175789616496E+01   -0.582441577268773827E+02   -0.553537859689812208E+02   -0.573515351937697382E+01    1
    0.926213622093200684E+00   -0.193052887916564941E-01    0.145566940307617188E+00   -0.289037175789616496E+01   -0.582332450071386631E+02   -0.553428732492425013E+02   -0.574515351937697805E+01    1
   -0.130077159404754639E+01    0.100278943777084351E+01   -0.656036496162414551E+00   -0.289037175789616496E+01   -0.581950063477915336E+02   -0.553046345898953717E+02   -0.575515351937698227E+01    1
    0.559376657009124756E+00   -0.832963585853576660E-01    0.104763627052307129E+00   -0.289037175789616496E+01   -0.580894400507971227E+02   -0.551990682929009608E+02   -0.576515351937698384E+01    1
    0.703782141208648682E+00   -0.229854404926300049E+00    0.449868798255920410E+00   -0.289037175789616496E+01   -0.580695572524362404E+02   -0.551791854945400786E+02   -0.577515351937697918E+01    1
   -0.129023641347885132E+01    0.758555889129638672E+00   -0.445491909980773926E+00   -0.289037175789616496E+01   -0.580610068023439609E+02   -0.551706350444477991E+02   -0.578515351937698075E+01    1
   -0.140881133079528809E+01    0.889648318290710449E+00   -0.512121438980102539E+00   -0.289037175789616496E+01   -0.580413467974878188E+02   -0.551509750395916569E+02   -0.579515351937698409E+01    1
   -0.126638907194137573E+01    0.166692316532135010E+00   -0.868001103401184082E+00   -0.289037175789616496E+01   -0.579577913870507686E+02   -0.550674196291546068E+02   -0.580515351937698565E+01    1
   -0.930984377861022949E+00    0.430087029933929443E+00   -0.265035867691040039E+00   -0.289037175789616496E+01   -0.579567591574548260E+02   -0.550663873995586641E+02   -0.581515351937698366E+01    1
    0.119247275590896606E+01   -0.544387757778167725E+00    0.336423754692077637E+00   -0.289037175789616496E+01   -0.579511325128230581E+02   -0.550607607549268963E+02   -0.582515351937698256E+01    1
   -0.138935279846191406E+01    0.808473765850067139E+00   -0.814307212829589844E+00   -0.289037175789616496E+01   -0.579407193709767583E+02   -0.550503476130805964E+02   -0.583515351937698412E+01    1
   -0.141146510839462280E+01   -0.471865475177764893E+00    0.359105825424194336E+00   -0.289037175789616496E+01   -0.579396897404206399E+02   -0.550493179825244781E+02   -0.584515351937698391E+01    1
    0.105092668533325195E+01   -0.366283178329467773E+00    0.251705765724182129E+00   -0.289037175789616496E+01   -0.579287525109942223E+02   -0.550383807530980604E+02   -0.585515351937697837E+01    1
    0.131553053855895996E+01    0.310068905353546143E+00    0.250178575515747070E-01   -0.289037175789616496E+01   -0.579228436719544106E+02   -0.550324719140582488E+02   -0.586515351937697371E+01    1
