    0.135362201213836664E+01   -0.634609003067016619E+00    0.183258146374831044E+01   -0.469578502923592822E+02   -0.487904317561075942E+02
    0.135534325122833232E+01   -0.635237188339233372E+00    0.183258146374831044E+01   -0.469565785736585468E+02   -0.487891600374068588E+02
    0.135534325122833232E+01   -0.635237188339233372E+00    0.183258146374831044E+01   -0.469565785736585468E+02   -0.487891600374068588E+02
    0.129281368732452373E+01   -0.614848775863647390E+00    0.183258146374831044E+01   -0.469467033879108797E+02   -0.487792848516591917E+02
    0.129281368732452373E+01   -0.614848775863647390E+00    0.183258146374831044E+01   -0.469467033879108797E+02   -0.487792848516591917E+02
    0.134359534263610825E+01   -0.632116265296935986E+00    0.183258146374831044E+01   -0.469386775201610860E+02   -0.487712589839093980E+02
    0.128858328342437733E+01   -0.652332897186279292E+00    0.183258146374831044E+01   -0.469332824253059400E+02   -0.487658638890542520E+02
    0.995056324005126891E+00   -0.516036362648010227E+00    0.183258146374831044E+01   -0.469225659510029587E+02   -0.487551474147512707E+02
    0.995056324005126891E+00   -0.516036362648010227E+00    0.183258146374831044E+01   -0.469225659510029587E+02   -0.487551474147512707E+02
    0.110947268486022943E+01   -0.554614157676696751E+00    0.183258146374831044E+01   -0.469192090112017723E+02   -0.487517904749500843E+02
    0.108333962440490716E+01   -0.546009202003479022E+00    0.183258146374831044E+01   -0.469142547225747535E+02   -0.487468361863230655E+02
    0.129923480033874506E+01   -0.618428511619567800E+00    0.183258146374831044E+01   -0.469130090386253755E+02   -0.487455905023736875E+02
    0.127650330543518065E+01   -0.610969634056091282E+00    0.183258146374831044E+01   -0.469095459538151403E+02   -0.487421274175634522E+02
    0.109102523803710927E+01   -0.548979372978210423E+00    0.183258146374831044E+01   -0.469030952307153939E+02   -0.487356766944637059E+02
    0.994192867279052761E+00   -0.516430730819702144E+00    0.183258146374831044E+01   -0.469000421115188857E+02   -0.487326235752671977E+02
